    40/299     3.91G    0.0187   0.01632   0.01907   0.05408        37       640    0.1753    0.6655     0.213    0.1646   0.07591   0.04246   0.03981
    41/299     3.91G   0.01943   0.01579   0.01943   0.05465        22       640    0.1082    0.7478    0.2281    0.1832   0.07407    0.0407   0.04022
    42/299     3.91G   0.02207   0.01566    0.0192   0.05693        39       640    0.3112    0.6548    0.2296    0.1639   0.07601   0.04123   0.03985
    43/299     3.91G    0.0191   0.01636    0.0187   0.05416        30       640    0.1224    0.6572     0.213    0.1689    0.0739   0.04197   0.04027
    44/299     3.91G   0.01965    0.0157   0.01847   0.05382        18       640    0.1181    0.7531    0.2368    0.1899   0.07432   0.04071   0.03991
    45/299     3.91G   0.02109   0.01619   0.01877   0.05605         9       640    0.1829    0.6664    0.2072    0.1625   0.07544   0.04089   0.04087
    46/299     3.91G   0.01972   0.01608    0.0185    0.0543        15       640    0.3889    0.6319    0.2377     0.184   0.07475   0.03892   0.04024
    47/299     3.91G   0.02006   0.01566   0.01846   0.05418         7       640    0.3245     0.681    0.2401    0.1847   0.07517   0.03941   0.04006
    48/299     3.91G   0.01928   0.01612   0.01782   0.05322         7       640     0.397    0.6176    0.2581    0.2071   0.07399   0.04083   0.03993
    49/299     3.91G    0.0196   0.01549   0.01781    0.0529        10       640    0.1988    0.7097    0.2428    0.1833   0.07496   0.04268   0.04023
    50/299     3.91G   0.01952   0.01577   0.01755   0.05283        29       640    0.4006    0.6275    0.2648    0.2127   0.07377   0.04109   0.03998
    51/299     3.91G   0.01788   0.01484   0.01779   0.05052        19       640    0.4025    0.6333    0.2638    0.2107    0.0737   0.04037   0.03969
    52/299     3.91G   0.01969   0.01578   0.01792   0.05338        17       640    0.1219    0.7661    0.2467    0.1985   0.07353   0.04188   0.04038
    53/299     3.91G   0.01929   0.01519   0.01779   0.05226        26       640    0.4014    0.6424    0.2725    0.2173   0.07343   0.04067    0.0398
    54/299     3.91G   0.01667   0.01565   0.01689   0.04922        41       640    0.4046    0.6222    0.2745    0.2229   0.07283   0.03935   0.03944
    55/299     3.91G   0.01836   0.01587   0.01713   0.05136         9       640    0.4061    0.6399     0.287    0.2222   0.07395   0.03948   0.03939
    56/299     3.91G   0.01749   0.01513   0.01676   0.04938        36       640    0.4075    0.5884    0.2835    0.2151   0.07454   0.03958   0.03953
    57/299     3.91G   0.01936   0.01491   0.01719   0.05146        31       640    0.4072    0.5896    0.2638    0.2129   0.07293   0.03933   0.03991
    58/299     3.91G   0.01696   0.01559   0.01704   0.04959        46       640    0.4106    0.5923    0.2914    0.2244   0.07403   0.03905   0.03907
    59/299     3.91G    0.0187    0.0158   0.01703   0.05152        42       640    0.4031    0.6469    0.2813    0.2161   0.07347   0.03921   0.03922
    60/299     3.91G   0.01955   0.01559   0.01668   0.05183        16       640    0.4305    0.5435    0.2915    0.2304   0.07342   0.04009   0.03901
    61/299     3.91G   0.01898   0.01461   0.01729   0.05088        14       640    0.4429    0.5498    0.2918    0.2297   0.07325   0.03652   0.03854
    62/299     3.91G    0.0187   0.01584   0.01662   0.05116        16       640    0.4173    0.6309     0.308    0.2381   0.07419   0.03726    0.0387
    63/299     3.91G   0.01675   0.01482   0.01627   0.04785        29       640    0.4283     0.566    0.2727    0.2203   0.07405   0.03816   0.03975
    64/299     3.91G    0.0185    0.0154    0.0166   0.05051        27       640    0.4957    0.5142    0.3144    0.2461   0.07322   0.03766   0.03845
    65/299     3.91G   0.01956   0.01484   0.01654   0.05094        12       640     0.661     0.387     0.325    0.2444   0.07332   0.03805   0.03836
    66/299     3.91G   0.01662   0.01501   0.01606   0.04769        31       640    0.5115    0.4617    0.3188    0.2549   0.07306    0.0372    0.0383
    67/299     3.91G    0.0168   0.01523    0.0159   0.04794         8       640    0.5899    0.4311    0.3256    0.2592   0.07253   0.03775    0.0383
    68/299     3.91G   0.01716   0.01457   0.01591   0.04764        35       640    0.6055    0.4196    0.3229    0.2569   0.07252    0.0379   0.03842
    69/299     3.91G   0.01796   0.01534   0.01618   0.04948        28       640    0.5039    0.5486    0.2881    0.2218   0.07409   0.03688   0.04022
    70/299     3.91G   0.01931   0.01479   0.01629    0.0504        18       640    0.6016    0.4005     0.323    0.2612   0.07286   0.03541   0.03825
    71/299     3.91G   0.01823   0.01499   0.01635   0.04957        15       640    0.5928    0.4354    0.3216     0.254   0.07432   0.03508   0.03865
    72/299     3.91G   0.01805   0.01475   0.01616   0.04896        17       640    0.5922    0.4522    0.3323    0.2653   0.07312   0.03571   0.03828
    73/299     3.91G   0.01943   0.01494    0.0158   0.05017        27       640    0.5365    0.5014    0.3239    0.2578   0.07273   0.03445   0.03843
    74/299     3.91G   0.01782   0.01487    0.0155    0.0482        63       640    0.5346    0.5386    0.3099    0.2559   0.07229   0.03502   0.03857
    75/299     3.91G   0.01773   0.01443   0.01563   0.04779        27       640    0.5487    0.4972    0.3367    0.2738   0.07274   0.03594   0.03761
    76/299     3.91G   0.01817   0.01454   0.01588   0.04859        12       640    0.5447    0.4735    0.3272    0.2572   0.07364   0.03564   0.03801
    77/299     3.91G   0.01803   0.01509   0.01554   0.04866        11       640    0.4698     0.554    0.3314    0.2662   0.07274   0.03664   0.03788
    78/299     3.91G   0.01962   0.01457   0.01579   0.04999        13       640    0.6165    0.4439     0.347    0.2788   0.07255   0.03573   0.03728
    79/299     3.91G   0.01746   0.01455   0.01545   0.04746         8       640    0.5587    0.4929    0.3438    0.2831   0.07214   0.03529   0.03715
    80/299     3.91G   0.01663   0.01421   0.01513   0.04597        25       640     0.484    0.5855    0.3566    0.2929   0.07239   0.03588   0.03696
    81/299     3.91G   0.01802   0.01496   0.01529   0.04827        19       640    0.5503    0.5267    0.3448    0.2835   0.07275   0.03592   0.03735
    82/299     3.91G   0.01653    0.0143   0.01511   0.04593        36       640    0.4862     0.553    0.3521    0.2887   0.07205   0.03492   0.03713
    83/299     3.91G   0.01787    0.0144   0.01494   0.04722        19       640    0.5842     0.497    0.3456    0.2831   0.07227   0.03609   0.03755
    84/299     3.91G   0.01663   0.01449   0.01498    0.0461        13       640    0.4843    0.6077    0.3621    0.2974   0.07222   0.03512   0.03694
    85/299     3.91G   0.01958    0.0146   0.01517   0.04935        45       640    0.5643    0.5023    0.3647    0.2962   0.07264   0.03654   0.03693
    86/299     3.91G   0.01705   0.01482   0.01508   0.04696        27       640    0.5501    0.5156     0.362    0.2913   0.07241   0.03606   0.03692
    87/299     3.91G   0.01874   0.01504   0.01519   0.04897        36       640    0.5727    0.5057    0.3645    0.2973   0.07235   0.03461   0.03644
    88/299     3.91G   0.01733   0.01476     0.015    0.0471        26       640    0.5557    0.5302    0.3735    0.3073   0.07215   0.03439   0.03696
    89/299     3.91G   0.01826   0.01398    0.0152   0.04744        15       640    0.4979    0.5846    0.3672    0.3044   0.07174   0.03502   0.03671
    90/299     3.91G   0.01787   0.01423   0.01514   0.04724        37       640    0.5101    0.5464    0.3629    0.2978   0.07216   0.03576   0.03644
    91/299     3.91G   0.01708   0.01433   0.01457   0.04598        22       640    0.5058    0.5306    0.3706    0.3061   0.07196   0.03524   0.03631
    92/299     3.91G   0.01885   0.01447    0.0149   0.04821        18       640    0.5826    0.4961    0.3811    0.3089   0.07234   0.03558   0.03639
    93/299     3.91G    0.0165   0.01454   0.01451   0.04555         8       640    0.5956    0.5062    0.3835    0.3178    0.0718   0.03618    0.0363
    94/299     3.91G   0.01759   0.01391   0.01474   0.04625        25       640    0.6283    0.4586    0.4038    0.3385   0.07138   0.03524   0.03586
    95/299     3.91G   0.01581   0.01373   0.01426    0.0438        14       640    0.6074    0.4605    0.3934    0.3203   0.07186   0.03585   0.03595
