    40/299     4.12G   0.02541   0.02389   0.02245   0.07175        37       640    0.5424    0.4774    0.2413    0.1855   0.03187   0.04504   0.04985
    41/299     4.12G   0.02519   0.02317   0.02242   0.07079        22       640    0.4743    0.4871    0.2335    0.1792   0.03392   0.04819   0.05217
    42/299     4.12G   0.02441   0.02366   0.02227   0.07034        39       640    0.6577    0.3791    0.2463    0.1914    0.0328   0.04269   0.05043
    43/299     4.12G    0.0235   0.02423   0.02163   0.06936        30       640    0.5496    0.4568    0.2534    0.1871   0.03389   0.04538   0.05043
    44/299     4.12G   0.02419   0.02366   0.02124   0.06909        18       640    0.6624    0.3466    0.2642    0.2024   0.03187   0.04395   0.05091
    45/299     4.12G   0.02391   0.02416    0.0215   0.06957         9       640    0.5828    0.4003    0.2691    0.1985   0.03327   0.04762   0.05059
    46/299     4.12G    0.0246   0.02374    0.0208   0.06915        15       640    0.6554    0.3967    0.2741    0.2094   0.03123   0.04591   0.04971
    47/299     4.12G   0.02274   0.02366   0.02105   0.06745         7       640    0.6493    0.4223    0.2799    0.2175   0.02991   0.04757   0.05102
    48/299     4.12G    0.0235   0.02433   0.02042   0.06825         7       640    0.6395    0.4441    0.2855    0.2151   0.03037   0.04548   0.05045
    49/299     4.12G   0.02276   0.02343   0.01976   0.06596        10       640    0.5737    0.4503    0.2953    0.2245   0.03073   0.04639   0.05074
    50/299     4.12G   0.02341   0.02378   0.01972   0.06692        29       640    0.6483     0.429    0.3023    0.2201   0.03132   0.04728   0.05068
    51/299     4.12G   0.02316   0.02247   0.01966   0.06529        19       640    0.5763    0.3766    0.2786    0.2097   0.03154   0.05363   0.05393
    52/299     4.12G   0.02495   0.02382   0.01969   0.06846        17       640    0.2222    0.7133     0.305    0.2209    0.0324   0.04904   0.05174
    53/299     4.12G   0.02381   0.02267   0.01901   0.06549        26       640    0.6711    0.4305    0.3371    0.2537   0.03039   0.04436   0.05061
    54/299     4.12G   0.02205   0.02371   0.01849   0.06425        41       640    0.6695    0.4327     0.347    0.2714   0.02977   0.04885   0.05159
    55/299     4.12G   0.02352   0.02403   0.01835    0.0659         9       640    0.6882    0.4015     0.346    0.2519   0.03156   0.04749   0.05082
    56/299     4.12G   0.02373   0.02299   0.01849   0.06521        36       640    0.5395    0.4771    0.3238    0.2343   0.03058   0.04373   0.05244
    57/299     4.12G   0.02178   0.02284   0.01823   0.06285        31       640    0.5344     0.465    0.3331    0.2603   0.02998   0.05118    0.0522
    58/299     4.12G   0.02182   0.02385   0.01865   0.06431        46       640     0.637    0.4376    0.3656    0.2737   0.03105   0.04788   0.05167
    59/299     4.12G   0.02228    0.0236   0.01785   0.06374        42       640    0.6271    0.4715    0.3643    0.2882   0.02857   0.04519   0.05109
    60/299     4.12G   0.02203   0.02311   0.01763   0.06276        16       640    0.6472    0.3787    0.3591    0.2744   0.03071   0.04285   0.05117
    61/299     4.12G   0.02136   0.02236    0.0179   0.06162        14       640    0.6767    0.4539    0.3782    0.2844   0.02982   0.05197   0.05156
    62/299     4.12G   0.02138   0.02389   0.01713    0.0624        16       640     0.641    0.4683    0.3932     0.301   0.03088   0.04618    0.0508
    63/299     4.12G   0.02425   0.02217   0.01726   0.06368        29       640    0.6591    0.4369    0.3955    0.3048    0.0298   0.05244   0.05074
    64/299     4.12G   0.02286   0.02314   0.01739    0.0634        27       640    0.5223     0.521     0.317    0.2323   0.03222   0.04564   0.05278
